label,model_idx,fape,lddt,rmsd,kabsch,prmsd,plddt,plddt_pde
super_af2_bu2,1,1.362241268157959,0.9169087409973145,1.2683515548706055,1.2580455541610718,1.177007794380188,0.960121750831604,0.9339345693588257
super_af2_bu2,2,1.2883288860321045,0.9209721684455872,1.202254295349121,1.1918312311172485,1.3336018323898315,0.9490607976913452,0.9295811653137207
super_af2_bu2,3,1.2486851215362549,0.9244961738586426,1.1898117065429688,1.1795483827590942,1.2834285497665405,0.9477043747901917,0.9302340745925903
super_af2_bu2,4,1.4491870403289795,0.8988853096961975,1.3620566129684448,1.3396507501602173,1.372206687927246,0.9468000531196594,0.9108582735061646
super_af2_bu2,5,1.450864553451538,0.91014164686203,1.4065951108932495,1.3903594017028809,1.093676209449768,0.9682260751724243,0.9369364380836487
super_af2_bu2,6,1.4544806480407715,0.9029513597488403,1.2880146503448486,1.264521598815918,1.3082925081253052,0.9424521327018738,0.9129766225814819
super_af2_bu2,7,1.4415777921676636,0.9141939878463745,1.3095650672912598,1.296525478363037,1.184722661972046,0.9542434811592102,0.9293688535690308
super_af2_bu2,8,1.4289863109588623,0.9022914171218872,1.3225078582763672,1.3054701089859009,1.3072888851165771,0.9463130831718445,0.9229576587677002
super_af2_bu2,9,1.3913393020629883,0.9094934463500977,1.297878384590149,1.2809598445892334,1.182002305984497,0.9512521624565125,0.9325433969497681
super_af2_bu2,10,1.2954310178756714,0.9201077818870544,1.3106871843338013,1.298240303993225,1.2571866512298584,0.9467304348945618,0.9249209761619568
super_af2_bu2,11,1.4116164445877075,0.9100569486618042,1.301148533821106,1.285157561302185,1.352722406387329,0.9497913122177124,0.9152500629425049
super_af2_bu2,12,1.5264124870300293,0.8976381421089172,1.3687810897827148,1.3481539487838745,1.3052178621292114,0.9480869174003601,0.9213446974754333
super_af2_bu2,13,1.4387297630310059,0.9120627045631409,1.374650001525879,1.3595631122589111,1.1190186738967896,0.964017391204834,0.9379154443740845
super_af2_bu2,14,1.3273773193359375,0.9162027835845947,1.3482722043991089,1.3356696367263794,1.2336570024490356,0.9547652006149292,0.9396239519119263
super_af2_bu2,15,1.3118937015533447,0.9182838797569275,1.2666373252868652,1.2534834146499634,1.0524077415466309,0.9680868983268738,0.9367895722389221
super_af2_bu2,16,1.342512845993042,0.9128063917160034,1.3762458562850952,1.3625836372375488,1.273902177810669,0.9527477622032166,0.933713436126709
super_af2_bu2,17,1.358261227607727,0.9154735803604126,1.3623617887496948,1.3497486114501953,1.2163971662521362,0.9528522491455078,0.9263591766357422
super_af2_bu2,18,1.3743994235992432,0.9079298973083496,1.361036777496338,1.3427451848983765,1.2366341352462769,0.9478086829185486,0.9276960492134094
super_af2_bu2,19,1.3519861698150635,0.9165738821029663,1.2419151067733765,1.227583646774292,1.120600938796997,0.9631478190422058,0.9302712082862854
super_af2_bu2,20,1.2849416732788086,0.9193503856658936,1.3371167182922363,1.3240231275558472,0.9715279340744019,0.9695478081703186,0.9401079416275024
super_af2_bu2,21,1.365094780921936,0.9105511903762817,1.3017476797103882,1.287644863128662,1.3317630290985107,0.9490607976913452,0.9149218797683716
super_af2_bu2,22,1.2967180013656616,0.9187713265419006,1.328222632408142,1.3147090673446655,1.2229814529418945,0.9494434595108032,0.9271151423454285
super_af2_bu2,23,1.4563230276107788,0.9050600528717041,1.2061911821365356,1.188889741897583,1.3891183137893677,0.9425565004348755,0.9136738777160645
super_af2_bu2,24,1.3656902313232422,0.9160870909690857,1.2973363399505615,1.2838623523712158,1.1436080932617188,0.9610956907272339,0.9367517232894897
super_af2_bu2,25,1.3381719589233398,0.9184322357177734,1.2124135494232178,1.1978683471679688,1.112841010093689,0.9568521976470947,0.9312625527381897
super_af2_bu2,26,1.4462162256240845,0.9018704891204834,1.3041775226593018,1.2873412370681763,1.4214955568313599,0.9411652088165283,0.9012333750724792
super_af2_bu2,27,1.3549137115478516,0.9167031645774841,1.3105231523513794,1.2962045669555664,1.2218824625015259,0.9564695358276367,0.9311690330505371
super_af2_bu2,28,1.2816665172576904,0.9234291315078735,1.2092528343200684,1.1946310997009277,1.3634353876113892,0.9455825686454773,0.9188935160636902
super_af2_bu2,29,1.2436754703521729,0.9225053787231445,1.3074647188186646,1.2939528226852417,1.1655503511428833,0.9534086585044861,0.9298083782196045
super_af2_bu2,30,1.5238338708877563,0.8926436901092529,1.4314184188842773,1.4085067510604858,1.123742938041687,0.9582086801528931,0.9299057722091675
super_af2_bu2,31,1.4551403522491455,0.9107958078384399,1.3820898532867432,1.368180513381958,1.285791277885437,0.9565043449401855,0.9407145977020264
super_af2_bu2,32,1.5853002071380615,0.8891559839248657,1.3458871841430664,1.319912075996399,1.2841663360595703,0.9447129964828491,0.9200965166091919
super_af2_bu2,33,1.3299556970596313,0.9159966111183167,1.3081355094909668,1.2959908246994019,1.2439824342727661,0.9506608843803406,0.9295851588249207
super_af2_bu2,34,1.4587621688842773,0.9061611294746399,1.3397566080093384,1.3197828531265259,1.2320438623428345,0.9533044099807739,0.9264132380485535
super_af2_bu2,35,1.3916064500808716,0.9125623106956482,1.4086412191390991,1.3943012952804565,1.2711806297302246,0.9548347592353821,0.9295485019683838
super_af2_bu2,36,1.4904705286026,0.8982754945755005,1.352691650390625,1.330916404724121,1.3713804483413696,0.9460347294807434,0.9135521650314331
super_af2_bu2,37,1.5237277746200562,0.9082057476043701,1.3956724405288696,1.375874400138855,1.1161487102508545,0.96544349193573,0.9417243003845215
super_af2_bu2,38,1.3963106870651245,0.9131411910057068,1.3405872583389282,1.3271042108535767,1.1744924783706665,0.9575129747390747,0.9294685125350952
super_af2_bu2,39,1.394494652748108,0.915717601776123,1.3154749870300293,1.3027399778366089,1.1111843585968018,0.9594261050224304,0.9385948777198792
super_af2_bu2,40,1.4352996349334717,0.9153933525085449,1.321143627166748,1.3102566003799438,1.1070195436477661,0.9648521542549133,0.9380007386207581
super_af2_bu2,41,1.3886821269989014,0.9162854552268982,1.3258601427078247,1.3115620613098145,1.1708219051361084,0.958347737789154,0.9392465353012085
super_af2_bu2,42,1.2939376831054688,0.921002984046936,1.3144508600234985,1.3003697395324707,1.2592971324920654,0.9506956934928894,0.9297506809234619
super_af2_bu2,43,1.344335913658142,0.9135364294052124,1.3491238355636597,1.332204818725586,1.139107346534729,0.9635999202728271,0.9338617920875549
super_af2_bu2,44,1.3532429933547974,0.9132624864578247,1.3728355169296265,1.357451319694519,1.1811730861663818,0.953512966632843,0.931398868560791
super_af2_bu2,45,1.2679227590560913,0.9189424514770508,1.2833781242370605,1.2693670988082886,1.2446576356887817,0.9544869065284729,0.9351973533630371
super_af2_bu2,46,1.3817583322525024,0.9160469174385071,1.3067564964294434,1.291917324066162,1.1969736814498901,0.9578608274459839,0.9344888925552368
super_af2_bu2,47,1.3373819589614868,0.9149912595748901,1.3446801900863647,1.3321266174316406,0.9942948222160339,0.9699304103851318,0.9376270771026611
super_af2_bu2,48,1.345443606376648,0.9114687442779541,1.2474974393844604,1.2365831136703491,1.1351063251495361,0.9614782333374023,0.9234867691993713
super_af2_bu2,49,1.462870717048645,0.9119176268577576,1.2647910118103027,1.255527377128601,1.1808453798294067,0.9568175077438354,0.9318812489509583
super_af2_bu2,50,1.4443424940109253,0.9117952585220337,1.3812096118927002,1.364304780960083,0.9837542176246643,0.971286952495575,0.943381667137146
